"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100","X101","X102","X103","X104","X105","X106","X107","X108","X109","X110","X111","X112","X113","X114","X115","X116","X117","X118","X119","X120"
"1",-1.98646316038352,-0.0393567208725285,0.197695534528944,0.249432824315948,-1.17578470448427,-0.116864905365944,0.277834350287187,0.334071967032928,-1.05603099703293,0.0338163422413195,0.164617887390743,-0.225777769113542,-0.307435786115657,0.00558352145101226,-0.0994533332830653,0.317567875090127,-0.139919372158251,0.392867820912093,-0.0731454549303877,0.0396217989380343,-0.347835359501531,0.43516421429733,0.00579536713620783,-0.144968296278664,0.115892123368567,-0.188685103049352,0.169983255633964,0.143246005045983,-0.203384684237489,0.210332913051947,-0.650264523168873,-0.0227609795333496,0.0192000206700383,0.071903425908635,-0.410992208914666,0.00395530946751303,0.101782151752387,0.136027077414118,-0.352845508065684,0.00954172216273451,0.0825208957332482,-0.106200827823432,-0.0484340682134772,0.0199154680788742,-0.0416208055424628,0.150387984087899,-0.0246910256050195,0.140352222783964,-0.0603092357121219,0.000181015537808451,-0.179673293221201,0.174891247538578,0.0291177000858398,-0.0243151613870517,0.00392458998522516,-0.0137019365018916,0.0643781932949736,0.059345447724946,-0.054075967899034,-0.000678607014019589,-1.9323158019176,-0.0494646533622427,0.253725578246008,0.307701813089533,-1.2020626587847,-0.127615036614132,0.31210852981832,0.264665776068483,-1.13799778836602,0.137455356817407,0.23671419850355,-0.285362679990929,-0.455185559121758,-0.0389572964581273,-0.0428466058737701,0.392646652920225,0.0495815377594128,0.416381801787635,-0.103115682898827,0.203094740966787,-0.243475200313991,0.337115105232343,0.0848116378689235,-0.275646008019436,0.169822980332637,-0.238657841469211,0.174939069064319,0.0811967837746685,-0.139467934910763,0.408699929425883,-0.584655949177697,-0.0646985806666148,-0.14891726144938,0.0463630267131064,-0.496007423361113,0.172013044076094,0.149889684889396,0.211570700705202,-0.383508474728875,0.0371664926839423,0.217146065849519,-0.249828750591567,0.118494116084789,0.0772857058233083,-0.056630674198462,0.353542346262693,0.126271004825124,0.185775346328876,-0.214008981309572,0.0025669931145807,-0.399799267041451,0.261554248941453,0.164200101158494,0.0281560175227034,-0.116922928910606,0.166412875416392,0.0968985634397007,0.0850494914729816,0.022105322597057,-0.217714580348048
"2",0.135288326952426,-1.98720818725886,0.753559581078437,0.345006808958416,0.260493877807826,0.141014736318873,0.265640791748113,0.269292012352489,0.201620955468397,-0.0430358845288092,0.0277724671083161,0.482670305393398,-0.138566863213639,0.484470403641272,0.826360911975471,-0.436187605553731,-0.301931792925983,0.562444332489483,-0.0980231961200076,0.190803980637295,-0.141555837346634,-0.285848914961081,0.62635725277008,-0.134001103168897,-0.0600378566131166,0.403603029542499,0.101784143349419,0.310726754013979,0.45582169049427,-0.175198964412713,0.0129053206625334,-0.629908318756507,0.213346489004641,0.144997828641759,0.0528936074649222,0.0284437189589571,0.150512694106925,0.100746277024515,0.0420775608683557,0.00559504862410453,0.0284003861184699,0.220503993979243,-0.010508041563912,0.149191578075631,0.290389176524496,-0.157736373970269,-0.124243843195786,0.210928957432581,0.0211019549627705,0.0521663427855738,-0.0756416477583043,-0.129165283583498,0.19530561562179,-0.00628999839031043,-0.00913587082309556,0.113403549422176,0.0547078108047703,0.0925207297604625,0.166881104024978,-0.0767950895297323,0.149121993803915,-1.93604093629429,0.699287308211273,0.427138384317271,0.308290526365954,0.146065365843944,0.168600848514445,0.399008584574981,0.278030010490872,0.00100564782770944,0.0874549073262976,0.454523469663493,-0.0487522677064185,0.546618197849015,0.87597647508505,-0.525325351330584,-0.127434501994567,0.471759327427199,-0.144727596570856,0.135337105727532,-0.12084811307897,-0.246785342426848,0.639404164603548,-0.16281718505526,-0.101470179820913,0.289841630279643,0.218418774237701,0.303258969797367,0.450998735197652,0.0263989205690063,-0.111246610340071,-0.48287492711587,0.0438955792962331,0.292357256383861,-0.0669249168997804,-0.0441175104553548,0.36602910045925,0.187914226060086,-0.0329704512752583,0.100036933277775,0.124866121187255,0.449577284128382,0.162153808301031,0.120713283592375,0.366669854358377,-0.23681097770532,-0.160477728433816,0.274490675489502,0.220639236156913,-0.0120625518917791,-0.182564547573455,-0.251673340457971,0.145734045026666,0.13761278497819,0.0205603469660787,-0.00904009203340425,0.176705073187387,0.0458120487114695,0.22503561436699,-0.0831775334378041
"3",-0.31298162093195,-0.0670171172974282,-2.00973863966221,-0.193399434383445,0.157412361715932,-0.020034659567816,0.132085833416243,-0.0405639019004774,0.11195305970317,-0.249782418901069,-0.352733450219795,-0.239758028675074,0.0971027747622813,0.0450502376326291,-0.320358224037137,0.452737499819668,0.0478998549258492,-0.661245255170335,-0.127677005596064,0.391228836950976,0.138332018438112,0.270523353394105,-0.141931617566454,-0.420417177504069,-0.245776383039913,0.203750612777079,0.184970789188413,-0.055549327276845,-0.483985256619897,0.201304161999137,-0.0856817932115194,0.0105725021594928,-0.693457447670167,-0.0234892550554833,0.0411845187410061,0.00109571670868875,0.0125956122337084,-0.0582144036793974,0.060574531530257,-0.0940258432806774,-0.138699963189283,-0.110033714166118,0.0447335815408104,0.0465838170072451,-0.11048465348643,0.176069993262814,-0.00418371653161665,-0.22537962507709,-0.0636145758656719,0.114846817997347,0.0568771303178169,0.0809019860069675,-0.0461557032517461,-0.173680659319169,-0.0960693074942524,0.0975219644068602,0.0804424250067894,0.00572399904836719,-0.171188325747384,0.0234657100635649,-0.170118826324319,-0.0372258306861841,-2.04869319831103,-0.364051698155686,-0.0389650207858843,0.131828674369145,0.180624252288084,0.205032753975203,0.0184485009677508,-0.237836620482302,-0.458180508529037,-0.294753387480296,0.0985690457125445,-0.0980371224388575,-0.237498515678301,0.302988506306334,0.0659587658832153,-0.671290389111829,0.029471763883398,0.397496125581349,0.0932371628480498,0.24814656581164,-0.233649571630933,-0.361878270441075,-0.0826196887339284,0.22223845790543,0.18830672076937,-0.213005596360636,-0.254316497616701,0.221202884389994,0.0365207933875469,0.152149096064449,-0.800620571684169,0.0835355493097628,-0.0694196827501509,0.0828125742795187,-0.0969569104291684,-0.155121263904457,0.122433725135251,-0.133104058395706,-0.258337568423103,-0.248822985532234,0.0946862983377646,0.125156314835558,-0.0976590659296888,0.226783635383403,-0.0787654189067602,-0.248586163138836,-0.0954539487071196,0.0546847369288899,0.0849113418082477,0.0363531963152092,-0.072109010858284,-0.288334090902756,-0.0982591286493841,0.222104953374313,0.156696383309716,0.0502003419163656,-0.134071700242661,-0.144444091550739
"4",-0.814653019908062,1.02362607521406,-0.366786607728473,-1.96639081777526,-0.0843477223470624,0.138342195339018,-0.719742909329803,-0.356118041542918,0.672811945485047,0.0520553960213487,0.0208007656728394,-0.484789543610793,0.228652283829309,-0.867165943748377,-0.409322888599662,-0.346579610403074,0.0032884192503177,-1.20009630092135,0.00439620993147733,0.16453652049544,-0.009528257098063,-0.16453828241746,-0.19687276444574,0.499077810698877,-0.00786222266509958,-0.0406892271591904,-0.393375680058241,-0.614592137792973,0.702137119088798,-0.331933902134276,-0.265658703416514,0.37046603711921,-0.126779748648477,-0.658017362056401,-0.0384095209704065,0.0302461086919363,-0.239019964586754,-0.110344046373271,0.207458787883238,0.0211023930616394,0.00345315258876356,-0.139004899838632,0.0722431691387531,-0.26071563000857,-0.138963286464715,-0.143035855440284,0.0510356531954725,-0.388022617312161,-0.0434386312840477,0.0728895984884798,-0.0628073357584534,-0.059902643562747,-0.0638866919231686,0.168253861758188,-0.012656246481363,-0.032183276635144,-0.126274752687075,-0.222545808752736,0.2133651180974,-0.109740538211644,-0.898967027907256,0.986137466031147,-0.291375697145311,-1.83195408887632,-0.100152244495418,0.188604941622259,-0.646983187946482,-0.234953785596456,0.751496108784865,0.0107394541906589,-0.112008233636057,-0.46226962668147,0.305532090735525,-1.02823259050651,-0.400343079063639,-0.254847987143588,-0.0227509418464889,-1.25665026940522,0.0654574953020854,-0.0328651415717504,0.0707244197097003,-0.178427278357339,-0.031217556354256,0.479722480424757,0.134006756713779,-0.0334356384825854,-0.377972909410676,-0.53221630772547,0.772268558784737,-0.273889327424041,-0.270194159871553,0.474999215582994,-0.119712962743365,-0.62342014361534,-0.0848521491054009,-0.0164714682312627,-0.211189370032925,-0.0365080911603101,0.1664393998694,0.0223327900028354,-0.0547382577229335,-0.0411318020689939,0.0819727362234258,-0.201045773964393,-0.146059311012017,-0.222495922244158,0.24211391994467,-0.358836008160289,-0.202701007872005,0.079265411092748,-0.274581443725595,-0.0847585065704139,-0.00171803765769549,0.169380451101064,-0.00550860906038934,-0.104246217404598,-0.101738599808534,-0.265814250017214,0.154019911600584,-0.0867759633091046
"5",0.721387962246688,-0.341333979287891,0.474322465727822,0.615298073688356,-1.98743326090652,-0.51282556567094,0.110218401842414,0.954869625986556,-0.584004619971539,-0.242188263995632,-0.0906243156396531,-0.128154024980371,-0.0164622412996777,0.155702930882226,0.581135277674268,-0.304125315418738,-0.105807870151553,0.777944691220163,0.285575270657933,-0.343945742817876,-0.105352048619859,0.399462664760111,-0.178802770299901,-0.409162817286208,0.351564823821632,-0.0657919767098324,0.168109331269309,0.8718265101121,-0.304721425895395,-0.0672953912769846,0.232739915078955,-0.136359560640339,0.176754346690086,0.181986464667383,-0.649261269782243,-0.14156505552366,6.65448481326145e-05,0.335171462571471,-0.202094845711963,-0.101406462793161,-0.00638077757173046,-0.0535217909634347,-0.0206739592783435,0.0627469506186022,0.187465051845863,-0.112712963888019,-0.0885669920218587,0.283824671567349,0.0878706531267051,-0.0963349638341209,-0.0196529972186473,0.17670156865553,-0.0563217899967982,-0.152788173208913,0.127172019451825,-0.0351353726466835,0.0667480805202954,0.302392248197615,-0.099405162208085,-0.00579869850587195,0.65664775639128,-0.365506641972658,0.46448591889777,0.869366942579349,-1.93716630453262,-0.587608508094927,0.152392309761335,0.930335299832222,-0.622384101438038,-0.315474934512144,-0.0248840575980977,-0.141392060913508,0.12066959248155,0.159560028174202,0.472001846193734,-0.362815194166045,-0.0524630589414684,0.802072573033122,0.286943327988299,-0.432370926773616,-0.245348131635566,0.318928539490582,-0.119008022743827,-0.399693917159463,0.441459351017736,-0.105398114702171,0.150503375882813,0.781399331301835,-0.503573525943727,-0.1380801515686,0.180268890447387,-0.234743385046096,0.248062930203318,0.174224514716108,-0.57963968224455,-0.0489855041983747,-0.132567175576249,0.394519702823836,-0.244594562419927,-0.208543518810465,0.110841952341404,-0.101149600154392,-0.0357095300650711,0.107416544347369,0.126100411836778,-0.177627691797548,-0.283976196170528,0.389906396814178,0.059042257199736,-0.052555556732016,-0.00446094893866022,0.324046248507657,-0.023273673732098,-0.21523414295404,0.197071841228982,-0.101156273617754,0.103725975780233,0.319383501235185,-0.157014609862675,0.0371387757427478
"6",0.547462971459796,-0.311175366343808,-0.406035347044381,-0.00362040818188098,0.468679903529682,-2.02122458582981,-0.617563171155931,0.0966026198964466,0.126114204429335,-0.199123568120632,0.0599364654920096,0.111617574767942,-0.126201505541695,0.547947835451788,0.128480639321812,-0.0896665069317628,-0.244640068239258,-0.0326955862287004,-0.21687803375526,-0.00982764385981643,-0.52663051006688,0.324492271983012,0.134005848359008,-0.469251204700314,-0.108601504748335,-0.00329654142285935,0.12780137518608,0.149161502343418,-0.207043260035661,-0.0675282418923654,0.178689198919619,-0.0725992844392039,-0.133556492420589,-0.00246239995243753,0.197391141306248,-0.668696684128987,-0.176014971813275,0.00823576985621244,0.0139563983166201,-0.101672775746598,0.0310381384293797,0.0403281174448707,-0.00364707007728262,0.188008334515812,0.0712400975529769,-0.0296560432473479,-0.0643528107774338,-0.00553088600118921,-0.0247553243557439,0.00352678748444606,-0.19865989384568,0.113142335297032,0.0421205755751036,-0.134693063255313,0.00170352373701074,-0.0053609424704483,0.0288586889188099,0.0332389688304725,-0.0710629235061699,-0.0474048176296126,0.595761533268605,-0.351913463483523,-0.416898362161021,0.106870428309033,0.438248553668175,-2.10612292914903,-0.49546769925167,0.296590838199656,0.0729316215069008,0.0105990222948062,0.0951065369689384,0.20591295241989,-0.328349071763847,0.591914197817487,0.0612202468255368,0.0420177894120169,-0.212344081344867,0.00472123087531997,-0.357367473400097,0.036399353733066,-0.334584698212597,0.41256371465281,0.125169979212471,-0.578652681270887,-0.347361148844755,0.0237934037621264,-0.00780167426409825,0.246976814989341,-0.174621753712353,-0.0237826345358578,0.17959488658797,0.0383247005491528,-0.130023004415983,0.0293454899772916,0.351905385204495,-0.676816753978268,-0.0159588068903819,-0.0209619044797968,-0.116097808630157,-0.172958257766999,0.0869987619831952,0.0842489467510807,0.0826508015951301,0.224100012765241,0.162472837837043,0.0151698917868705,0.0151880327299727,0.0284119573336612,0.118564276680014,0.0461464617662797,-0.227110185187801,0.162412461397742,0.028983123681328,-0.0842642021996694,0.0737330769840275,-0.0133793420601004,-0.0713094054707837,-8.20547568880711e-05,-0.0684497687088659,-0.13240456317274
"7",0.232919368697858,-0.380013780299988,-0.0741169299461952,0.721922296529666,-0.00109272704610704,-0.166287769766203,-1.98910267806331,0.044800644643146,-0.140745081683841,0.0152079664462663,0.10471654061457,0.163533241778328,-0.225558969259293,0.291284100125459,0.0242353949186531,0.130529494239306,-0.147311305464126,0.41674393162214,-0.579693009538287,0.10071466084058,0.133293660083826,-0.184824148915099,0.11235480885909,-0.223417612268855,0.240682984723159,-0.132963807281766,0.243127086437677,0.0817424012068647,-0.182112996792202,-0.360442215575322,0.0386251096810702,-0.133279193435077,-0.00980598453349614,0.276820583560145,-0.0119635715522463,-0.0149685293776955,-0.653218343666031,-0.00820646789932059,-0.101298289016488,0.0513855014613702,0.0362119740150919,0.0392911108356215,-0.0825710954399283,0.141959927522513,0.00761265717548117,0.0488754818819845,-0.058514498308084,0.14296648941637,-0.191069140934641,0.00204400500544367,0.0396414779435196,-0.0869596877528334,0.0613551415144131,-0.0838691856464394,0.0659152651346935,-0.0405568094453709,0.0733017487185414,0.0335874551833051,-0.0847473375922641,-0.0863157867532069,0.198164723482776,-0.353325189392398,-0.0724652890063116,0.750613434180756,0.0611079694028468,-0.179791705267911,-1.94551339031655,0.106391569416735,-0.0331654619830309,0.086337787262104,0.0605803118589477,0.19762878653541,-0.178710452021599,0.374904920290102,-0.0862847803435914,0.204348584090163,-0.136254855165089,0.441003259008502,-0.520440045973641,0.0976509866285651,0.191365357066643,-0.158526036811846,0.0552765985229368,-0.231261300695383,0.129264645773497,-0.222779191602106,0.354531715424968,0.000136251224793729,-0.151779347302529,-0.465070937484351,-0.12901849159682,-0.150814729806203,0.050343197574074,0.431103568311534,-0.0376273228834377,0.142373067632557,-0.599425051663488,-0.0802362240962678,-0.28297146293705,0.260360158983775,0.0267257396708262,-0.0102235866073034,-0.0964940124413525,0.349294444166831,-0.0310906324348798,0.0949444470411337,-0.0924719341552391,0.167260314047784,-0.162670704100608,-0.125087414164226,0.0398397419334353,-0.179600202842951,0.137943225647894,-0.124070341349233,-0.0284737669406324,-0.0554374322912792,0.0794741713382348,0.0317453576466822,-0.170808142408493,0.0141344463647189
"8",-0.924468362366054,1.07006678002811,-0.423161115144796,-1.19579606292911,-0.260248462618891,0.838779711901788,-0.16025094573503,-1.99104525179305,0.623958053438238,0.29401326119721,0.0803647068076128,-0.230091704893316,0.278869331578678,-0.792796497123771,-0.503421534939114,-0.020026851564163,0.0271324744244137,-0.759818241331259,-0.0588280106048526,0.329904997581218,0.139887096214667,-0.382667408660771,0.0558057893942976,0.700379763905151,0.033630589586948,0.30738314649332,-0.794748329237899,-0.564316329864618,0.401767771547863,0.114915217328313,-0.305341282281246,0.365813864224692,-0.160459138273726,-0.426508788436227,-0.0821653203807792,0.284830422579102,-0.0830547050836791,-0.655322919272083,0.211357621924283,0.136593077769712,0.0383732779264217,-0.0541327700015471,0.0951753558952113,-0.308054095810525,-0.194985793954895,0.011601704089625,0.00340779788668449,-0.233195307663902,-0.034759817355643,0.125332035408428,0.0502403743254305,-0.149151670833862,-0.000231223664721825,0.220080737963169,0.023974135942409,0.0917666318772596,-0.235079408693701,-0.20601171981518,0.12671280737008,0.0360971205945955,-0.876913313666874,1.01803471624385,-0.309593433617161,-1.07262651641509,-0.146288555807593,0.762714501417109,-0.144467327327338,-1.95522625896523,0.831023460011649,0.367895344679947,0.116823357500732,-0.220604490887621,0.391197920613762,-0.876900448374299,-0.462866621091213,0.0459157537035356,-0.0256373531126859,-0.666850511173579,0.0795329689980425,0.243344646421425,0.0209455248054063,-0.368156553406655,0.044533167031668,0.607374001124975,-0.158556130350857,0.427568427831559,-1.00158215313264,-0.487483386598706,0.346187165923801,0.114459090615721,-0.278230245351763,0.384969593157904,-0.200224977333025,-0.497092676104313,-0.0258420161416084,0.280424093531565,-0.196344391635791,-0.609947929693749,0.29386584056157,0.31557506841319,0.0968663307863312,0.0392874945185847,0.141493867049514,-0.511243133304439,-0.290181951906358,0.106691857622909,-0.0367275856448291,-0.121896306491939,-0.0492414127707796,0.157933396547251,0.0250385528711763,-0.230698190870243,-0.0793213783035492,0.135562083682251,0.0109676536168459,0.0890507245079512,-0.184677212449551,-0.25202584483444,0.0793468062452292,0.0271132709643627
"9",0.409480553017202,0.365490729027008,0.0920337688004718,-0.148078310627116,0.0259541496958502,0.39882821517024,0.0452848342476184,-0.118101610982614,-2.0170346539495,0.307869894194775,0.436637978974003,-0.266166916122661,0.391383237307328,-0.357304905944102,-0.424343821353477,0.224550779936661,0.181451828684703,-0.29331464330014,0.707848135428629,-1.09410553343186,0.244697047964955,0.429073355309555,-0.12419051506032,0.198179263962539,0.0846554610829203,0.364287171847127,-0.183651274272791,-0.275287041140111,0.249496771494904,0.40747027005756,0.13373360546931,0.133336663810581,0.0463921232113184,-0.0519579926032959,0.0127020316160399,0.161662385233498,-0.0296471781687181,-0.0324299630379967,-0.686241770652923,0.0962783190276883,0.0994583313336108,-0.114142666917623,0.101026204281242,-0.100543424862337,-0.130291414073005,0.0617044250467515,0.0528871312749757,-0.0831393703834218,0.200262546645979,-0.375330051317546,0.0914278458479818,0.127832398669334,-0.0365321322160786,0.0502116995628059,-0.00980091308992634,0.142144865319303,-0.0649900864540619,-0.0931332703332921,0.112978808560635,0.130312927084736,0.407257855803186,0.353294475410329,-0.038018533026267,-0.0785052841886214,0.0407207172941466,0.291298637096739,0.0228967776367423,-0.1391575152943,-2.0851732697475,0.297562625492671,0.305292120734958,-0.221342338240139,0.699396104915124,-0.336918038480509,-0.623071302804889,0.0397381708559366,0.259714604786701,-0.255987378037322,0.788034207268819,-1.10869805911309,0.282891562621787,0.496217024724611,-0.120342098881555,0.270903229597066,0.0506673937372054,0.347314324645922,-0.237953224237181,-0.0797808791174388,0.220614673674592,0.458683378797735,0.121953057585608,0.175296929144669,0.0658981570470502,-0.0391612067008275,0.0338268143518314,0.240697779916001,-0.216078355377374,-0.01169963531706,-0.764542186597949,0.0674626466447067,-0.128674268043632,-0.200882587130395,0.0859576608657053,-0.0195149605650183,-0.151907802377526,-0.0524831177086993,0.0485874768292735,-0.0121682390959835,0.0842439099384517,-0.422707053905656,0.143608003505579,0.0894454094056173,-0.0157905022737117,0.0110608010754867,-0.173207869342097,0.219350481733279,-0.0981827165613849,-0.0334482428054218,0.222604314869865,0.125341978260324
